0.189,0.010,0.992,1.010
0.196,0.013,0.987,1.006
0.187,0.011,0.986,1.003
0.201,0.017,0.992,1.012
0.196,0.016,1.001,1.020
0.201,0.018,0.993,1.013
0.195,0.011,1.005,1.024
0.186,0.019,1.002,1.019
0.319,-0.006,0.890,0.945
0.279,0.051,0.855,0.901
0.160,0.024,0.992,1.005
0.254,0.099,0.979,1.017
0.165,0.031,1.040,1.053
0.179,-0.043,1.018,1.035
0.174,-0.037,1.002,1.018
0.194,-0.004,0.956,0.976
0.179,0.020,0.936,0.953
0.176,-0.037,0.961,0.977
0.058,-0.050,0.936,0.939
0.118,-0.033,1.030,1.037
0.147,-0.313,1.036,1.093
0.134,-0.306,0.991,1.045
0.233,-0.433,0.960,1.079
0.141,-0.178,0.937,0.964
0.120,-0.033,0.937,0.945
0.108,-0.100,0.982,0.993
0.167,-0.006,1.007,1.021
0.131,0.006,0.999,1.008
0.165,-0.027,1.131,1.143
0.116,0.008,1.007,1.013
0.196,0.109,1.110,1.132
0.098,0.052,1.019,1.025
0.141,0.165,1.014,1.036
0.249,0.149,0.947,0.990
0.076,0.020,0.878,0.882
0.127,0.061,0.931,0.941
0.145,0.029,1.012,1.023
0.060,-0.054,1.022,1.025
0.046,-0.071,0.998,1.002
0.066,-0.078,0.853,0.859
0.238,-0.240,0.937,0.996
0.179,-0.325,1.063,1.126
0.187,-0.281,1.031,1.085
0.227,-0.117,0.943,0.977
-0.027,-0.050,1.094,1.096
0.144,-0.038,1.005,1.016
0.120,-0.088,0.946,0.957
0.058,-0.002,1.029,1.030
0.099,0.027,0.952,0.958
0.194,-0.003,0.982,1.001
0.164,0.091,1.005,1.023
0.207,0.104,0.940,0.968
0.254,0.263,0.905,0.976
0.079,0.065,0.961,0.967
0.018,-0.023,1.131,1.131
0.118,-0.075,1.019,1.029
0.087,0.019,0.976,0.980
-0.074,-0.060,1.009,1.013
0.168,-0.250,0.981,1.026
0.232,-0.377,0.949,1.047
0.211,-0.375,0.970,1.061
0.128,-0.188,1.014,1.040
0.030,-0.005,1.167,1.167
0.060,-0.025,1.141,1.143
0.053,-0.004,1.052,1.053
-0.029,0.013,1.119,1.120
0.116,0.145,1.068,1.084
0.284,0.128,0.975,1.023
0.141,0.061,0.996,1.008
0.074,0.080,0.989,0.995
0.014,0.050,1.078,1.080
0.137,-0.062,0.906,0.918
0.103,-0.007,0.943,0.949
-0.028,0.021,1.020,1.021
0.238,-0.407,0.879,0.997
0.139,-0.368,0.984,1.060
0.207,-0.339,1.035,1.108
0.284,-0.212,0.943,1.007
0.001,0.009,1.102,1.102
0.004,-0.013,1.058,1.059
0.093,0.079,0.952,0.960
-0.116,0.003,0.884,0.891
0.290,0.030,0.874,0.921
0.155,0.043,0.991,1.004
0.421,0.075,0.981,1.070
0.090,0.067,0.991,0.997
0.089,0.084,1.053,1.060
-0.015,-0.016,1.052,1.052
0.083,-0.087,0.948,0.956
-0.037,-0.051,1.010,1.012
0.340,-0.491,0.994,1.159
0.126,-0.146,0.996,1.015
0.333,-0.393,0.883,1.022
-0.027,-0.092,1.028,1.032
-0.078,-0.056,1.059,1.064
0.058,-0.067,1.061,1.064
0.087,-0.024,1.025,1.029
0.155,0.007,0.841,0.856
0.107,0.065,1.140,1.147
0.066,0.114,0.968,0.977
0.252,0.310,0.978,1.056
-0.135,-0.114,0.967,0.983
0.107,0.148,0.979,0.996
0.029,0.141,1.032,1.042
-0.040,-0.074,1.059,1.063
-0.169,0.118,0.988,1.009
-0.023,0.090,0.962,0.966
0.076,0.025,0.995,0.999
0.019,0.026,1.010,1.010
0.008,0.035,1.033,1.034
0.027,0.047,1.007,1.009
0.212,0.214,0.979,1.024
0.012,0.059,0.983,0.985
0.683,-0.357,1.485,1.673
-0.031,-0.001,0.991,0.991
0.032,0.046,0.992,0.993
0.032,0.040,0.998,1.000
0.083,-0.001,1.010,1.014
0.024,-0.093,0.908,0.913
0.036,-0.278,0.989,1.028
-0.331,0.213,1.143,1.209
-0.019,0.077,0.996,0.999
-0.343,0.376,0.998,1.120
0.009,-0.248,0.852,0.888
-0.005,-0.259,1.009,1.042
0.309,-0.248,0.923,1.005
-0.218,-0.223,0.951,1.000
-0.014,0.162,1.024,1.037
-0.245,0.068,1.035,1.066
-0.087,0.988,1.100,1.481
-0.327,-0.460,1.016,1.163
0.102,-0.147,0.965,0.981
-0.246,-0.296,1.082,1.149
-0.444,-0.085,1.086,1.176
0.017,0.655,0.985,1.183
-0.215,0.349,1.132,1.204
0.153,-0.011,0.889,0.902
-0.680,-0.046,1.089,1.285
0.171,-0.057,1.005,1.021
-0.337,-0.083,1.007,1.065
0.072,0.169,1.060,1.076
0.011,0.081,1.015,1.018
0.150,-0.105,1.182,1.196
0.083,0.065,1.029,1.035
0.092,0.078,0.984,0.991
0.410,0.406,1.027,1.178
0.004,-0.084,1.393,1.395
0.030,0.349,0.962,1.023
-0.016,-0.266,1.046,1.079
0.356,0.087,0.974,1.041
0.070,-0.040,1.121,1.124
0.050,0.117,1.143,1.150
0.275,0.059,0.942,0.983
-0.061,0.008,1.026,1.028
0.184,-0.038,1.007,1.024
0.012,-0.151,0.977,0.989
0.359,-0.018,0.943,1.009
0.144,-0.143,1.008,1.028
0.339,-0.162,0.988,1.057
0.064,-0.175,0.986,1.004
0.055,-0.079,0.916,0.921
0.114,0.093,0.983,0.994
0.314,0.278,0.887,0.981
0.305,0.278,1.027,1.107
0.142,0.058,1.039,1.050
-0.137,-0.009,1.105,1.113
0.085,-0.109,1.086,1.094
0.127,-0.303,1.059,1.109
0.175,-0.274,1.000,1.052
0.132,-0.246,0.907,0.949
-0.049,-0.005,1.039,1.040
-0.108,0.095,1.092,1.101
0.203,0.127,0.961,0.991
0.139,0.024,1.035,1.045
0.396,0.149,0.995,1.081
0.018,0.015,0.995,0.995
0.042,0.060,0.946,0.949
0.170,-0.156,0.965,0.992
0.178,-0.316,0.986,1.051
0.135,-0.322,0.979,1.039
-0.049,-0.137,1.019,1.030
-0.092,0.029,1.001,1.006
-0.015,0.079,1.022,1.025
0.298,0.041,0.877,0.927
0.378,0.138,1.015,1.092
0.443,0.266,1.030,1.153
0.180,-0.007,0.975,0.991
0.042,0.060,0.943,0.946
-0.035,-0.069,1.015,1.017
-0.003,-0.125,1.000,1.007
0.218,-0.315,0.960,1.034
0.121,-0.147,1.011,1.029
0.142,-0.275,0.951,1.000
-0.011,0.016,0.938,0.938
-0.089,0.083,1.011,1.018
0.183,0.167,0.923,0.955
0.357,0.136,1.009,1.079
0.138,0.089,1.004,1.017
0.217,0.130,1.007,1.039
0.084,0.023,0.971,0.975
0.039,0.021,0.966,0.967
-0.007,-0.062,1.036,1.038
0.151,-0.132,1.018,1.038
0.170,-0.325,0.977,1.044
0.015,-0.157,1.002,1.014
0.130,-0.292,0.987,1.037
0.147,-0.155,1.029,1.051
0.018,-0.058,0.950,0.952
0.069,0.125,1.028,1.038
0.318,0.117,0.999,1.055
0.168,0.161,1.005,1.032
0.431,0.360,1.030,1.173
0.237,-0.014,0.839,0.872
0.049,-0.042,1.049,1.051
0.043,-0.061,0.978,0.981
0.237,0.056,0.980,1.010
0.204,-0.178,1.008,1.044
0.117,-0.300,0.969,1.021
0.068,-0.446,1.019,1.115
0.182,-0.192,0.892,0.930
0.034,-0.035,0.990,0.991
0.038,0.061,0.934,0.936
0.016,0.079,0.962,0.965
0.382,0.380,0.940,1.083
0.274,-0.022,0.995,1.033
0.271,0.152,0.975,1.024
0.086,-0.003,0.977,0.981
0.153,0.042,0.990,1.003
0.295,0.154,1.003,1.057
0.238,0.012,1.036,1.063
-0.017,0.038,1.043,1.044
0.205,0.043,0.915,0.939
-0.006,-0.075,1.000,1.003
-0.058,-0.044,1.017,1.020
-0.092,-0.142,0.993,1.008
0.082,-0.459,0.943,1.052
0.007,-0.294,1.009,1.051
-0.017,-0.316,1.014,1.062
0.235,-0.234,0.948,1.004
-0.010,0.016,1.128,1.128
0.021,-0.147,1.018,1.029
0.163,-0.056,1.035,1.049
0.044,0.010,0.929,0.930
0.219,0.063,1.134,1.157
0.253,0.074,0.957,0.993
0.299,0.131,0.982,1.035
-0.050,0.019,0.987,0.988
0.084,-0.059,1.030,1.035
0.111,-0.153,0.939,0.958
-0.174,-0.187,1.151,1.179
0.314,-0.390,0.977,1.098
0.142,-0.386,0.943,1.029
-0.054,-0.733,1.005,1.246
0.088,-0.164,0.953,0.971
0.159,-0.202,0.929,0.964
-0.014,-0.108,0.969,0.975
0.081,-0.161,0.995,1.011
-0.121,0.235,0.986,1.020
0.196,-0.050,0.930,0.952
0.014,-0.068,0.962,0.965
0.042,-0.100,0.965,0.971
0.690,0.341,0.944,1.218
0.376,0.339,1.045,1.161
0.097,-0.034,1.004,1.010
0.060,0.177,0.902,0.921
0.151,-0.067,0.933,0.947
0.163,0.009,0.920,0.934
-0.093,-0.050,1.047,1.053
0.151,-0.249,1.003,1.044
0.044,-0.081,0.997,1.001
0.058,-0.598,1.037,1.198
-0.066,-0.578,1.088,1.233
0.143,-0.197,1.012,1.041
0.069,0.018,0.982,0.985
0.100,-0.081,1.073,1.081
0.127,-0.112,0.969,0.984
0.085,-0.010,1.036,1.039
0.050,0.035,0.970,0.972
0.140,0.037,0.954,0.965
0.178,0.137,1.012,1.036
0.467,0.246,0.720,0.893
-0.103,-0.141,1.059,1.073
0.023,0.011,1.103,1.104
0.093,-0.114,0.918,0.930
-0.035,-0.084,0.993,0.997
0.266,-0.119,0.927,0.972
0.036,0.012,0.954,0.955
-0.255,-0.873,1.129,1.450
-0.189,-0.376,0.979,1.066
0.135,-0.391,1.142,1.215
0.201,-0.298,0.971,1.035
-0.270,0.158,1.111,1.154
0.117,-0.092,0.917,0.929
0.159,-0.139,1.069,1.090
0.088,-0.079,1.051,1.058
0.077,-0.033,0.856,0.860
0.218,0.106,0.939,0.970
0.275,0.188,1.006,1.060
0.195,0.490,0.991,1.122
0.101,-0.078,0.986,0.994
0.035,-0.063,0.910,0.912
0.071,-0.083,0.938,0.944
0.059,-0.090,0.995,1.000
-0.024,-0.131,1.073,1.081
0.062,-0.231,0.908,0.939
0.070,-0.387,1.015,1.089
-0.202,-0.397,1.008,1.102
0.095,-0.396,1.056,1.132
0.064,-0.131,0.914,0.926
-0.152,0.018,0.877,0.890
0.209,-0.150,1.106,1.136
0.108,-0.107,0.934,0.947
0.055,0.093,0.811,0.819
-0.030,-0.112,1.046,1.052
0.341,0.251,0.824,0.926
0.115,0.279,0.961,1.007
0.116,0.416,0.986,1.077
0.160,-0.036,1.066,1.079
-0.204,-0.075,1.119,1.139
0.013,-0.030,0.997,0.997
-0.062,-0.195,1.098,1.117
-0.002,-0.094,0.793,0.798
0.186,-0.105,0.975,0.999
-0.069,-0.684,1.096,1.294
0.059,-0.348,1.000,1.061
0.085,-0.467,1.070,1.170
0.116,-0.177,1.045,1.066
-0.374,0.209,1.066,1.149
0.515,-0.130,0.796,0.957
0.306,-0.163,0.933,0.995
0.218,-0.092,0.982,1.010
0.060,-0.093,0.980,0.986
0.156,-0.109,0.983,1.001
0.214,-0.031,0.993,1.016
0.235,0.325,0.961,1.042
0.059,-0.216,0.976,1.002
-0.023,-0.076,0.926,0.930
-0.125,-0.049,0.987,0.997
0.087,0.477,1.044,1.151
0.271,0.317,1.023,1.104
-0.011,0.390,1.006,1.079
0.243,0.361,1.024,1.112
0.049,-0.107,0.894,0.901
0.109,0.010,0.892,0.899
0.110,-0.027,0.963,0.969
-0.061,-0.091,0.975,0.982
-0.072,-0.003,1.094,1.097
-0.154,0.272,0.974,1.023
-0.209,-1.062,1.008,1.479
0.002,-0.428,0.978,1.068
-0.006,-0.606,1.003,1.171
-0.159,0.138,0.943,0.967
-0.078,0.048,0.927,0.931
0.084,-0.049,0.999,1.003
0.048,-0.092,1.154,1.159
-0.253,0.069,1.025,1.057
0.183,0.069,1.021,1.040
0.270,0.609,1.004,1.205
0.218,0.043,0.965,0.991
0.236,0.551,0.971,1.141
0.076,0.192,0.998,1.019
-0.188,-0.242,0.916,0.966
0.125,-0.075,1.007,1.018
0.025,-0.052,0.951,0.953
-0.089,-0.040,1.012,1.016
-0.068,-0.109,1.034,1.042
-0.180,-0.620,0.949,1.148
0.087,-0.224,1.052,1.079
0.056,-0.731,1.033,1.267
0.015,-0.134,1.149,1.157
-0.235,0.183,1.038,1.080
0.089,-0.086,0.922,0.930
0.088,-0.154,1.034,1.049
-0.337,-0.067,1.232,1.279
0.269,0.129,0.740,0.798
0.341,0.376,0.837,0.979
0.191,0.047,1.000,1.019
0.139,0.622,1.044,1.223
0.143,0.251,0.955,0.998
-0.246,-0.315,1.030,1.105
0.211,-0.040,0.993,1.016
-0.102,-0.146,0.994,1.010
0.002,-0.082,0.981,0.984
0.030,0.098,0.949,0.954
-0.243,-0.503,1.089,1.224
-0.005,-0.254,0.992,1.024
0.014,-0.137,0.943,0.953
-0.117,-0.523,1.020,1.152
-0.299,-0.048,1.066,1.109
0.010,0.197,0.974,0.993
0.023,-0.127,1.000,1.008
0.114,-0.035,0.844,0.853
-0.259,-0.093,0.816,0.862
0.182,0.291,1.091,1.144
0.187,0.422,1.077,1.172
0.222,-0.002,0.986,1.011
0.166,0.358,1.010,1.084
0.171,0.246,0.847,0.898
-0.281,-0.374,1.170,1.260
0.249,0.115,1.051,1.086
0.104,-0.065,1.066,1.073
-0.079,0.037,1.069,1.072
-0.099,0.134,0.958,0.973
-0.327,-0.574,1.074,1.261
-0.081,-0.323,1.109,1.157
-0.196,-0.392,1.001,1.093
-0.165,-0.718,0.792,1.082
-0.261,0.053,0.927,0.965
-0.032,0.309,1.091,1.135
0.187,-0.103,1.101,1.122
0.007,-0.041,1.004,1.004
-0.181,-0.223,1.052,1.090
0.116,0.235,1.022,1.055
0.259,0.418,0.868,0.997
0.148,0.054,0.997,1.009
0.164,0.250,1.117,1.156
0.123,0.333,1.117,1.172
-0.226,-0.126,0.934,0.970
0.219,-0.066,0.908,0.936
0.065,-0.079,0.942,0.947
0.122,0.065,1.034,1.044
-0.133,0.114,1.000,1.016
-0.366,-0.273,0.986,1.087
0.003,-0.091,0.975,0.979
-0.224,-0.273,1.029,1.088
-0.306,-0.619,0.949,1.173
-0.372,0.025,0.909,0.983
0.045,0.337,0.890,0.953
0.011,-0.167,1.095,1.107
-0.078,-0.122,1.028,1.039
-0.084,0.017,1.006,1.010
0.196,0.344,1.013,1.088
0.142,0.254,1.010,1.051
0.162,0.051,1.004,1.019
0.373,0.511,1.127,1.292
-0.115,0.137,1.082,1.096
0.026,-0.396,0.789,0.884
0.347,0.039,0.950,1.013
0.067,0.064,0.978,0.982
0.152,0.038,0.882,0.896
-0.168,0.159,1.089,1.113
-0.291,-0.205,0.986,1.048
0.060,-0.105,0.929,0.937
-0.487,-0.575,1.045,1.288
-0.329,-0.501,1.054,1.212
-0.278,0.529,0.974,1.143
0.161,0.083,1.036,1.052
0.094,-0.172,0.991,1.010
-0.090,-0.102,0.868,0.878
-0.089,0.110,1.001,1.011
0.364,0.545,1.074,1.258
0.192,-0.054,0.996,1.016
0.362,0.384,1.018,1.147
0.200,0.518,0.958,1.107
-0.381,-0.093,1.067,1.137
0.199,-0.061,0.985,1.007
0.101,-0.001,0.932,0.938
0.106,-0.050,1.037,1.044
-0.082,0.285,1.076,1.116
-0.425,-0.196,1.236,1.322
0.042,-0.311,0.964,1.014
-0.471,-0.260,1.013,1.147
-0.345,-0.453,1.092,1.232
-0.401,0.115,1.096,1.173
-0.101,0.528,1.005,1.140
0.108,-0.005,0.998,1.004
-0.086,0.030,1.141,1.145
-0.114,-0.052,1.058,1.065
-0.098,0.048,1.013,1.019
0.490,0.750,1.008,1.349
0.139,0.056,0.994,1.005
0.318,0.271,1.075,1.153
0.261,0.359,1.180,1.260
-0.231,0.003,0.973,1.000
0.201,-0.098,1.064,1.087
0.029,0.100,1.049,1.054
-0.002,0.207,1.012,1.033
-0.004,0.423,0.878,0.974
-0.805,-0.669,0.963,1.422
-0.003,-0.166,0.989,1.003
-0.269,-0.284,1.023,1.095
-0.436,-0.640,1.006,1.270
-0.580,0.515,0.970,1.242
0.108,0.289,1.109,1.151
0.095,-0.015,0.933,0.938
0.084,0.017,0.986,0.990
-0.219,-0.100,1.040,1.067
0.071,0.396,0.954,1.036
0.867,1.071,0.932,1.663
0.143,0.061,0.984,0.996
0.549,0.539,0.943,1.216
0.192,0.359,1.052,1.128
-0.326,-0.021,0.900,0.958
0.179,-0.037,0.904,0.923
0.008,0.126,1.034,1.042
0.134,0.444,0.977,1.082
-0.103,0.162,0.964,0.982
-0.783,-0.358,1.190,1.469
0.023,-0.088,0.964,0.968
-0.228,-0.240,1.000,1.053
