0.41,-1.32,-0.92
0.35,-1.29,-0.83
0.33,-1.25,-0.75
0.31,-1.22,-0.67
0.35,-1.19,-0.59
0.47,-1.15,-0.50
0.39,-1.12,-0.43
0.49,-1.09,-0.35
0.29,-1.07,-0.30
0.79,-1.05,-0.22
-0.01,-1.03,-0.18
0.10,-1.03,-0.16
0.43,-1.02,-0.11
0.06,-1.00,-0.08
0.41,-0.97,-0.02
0.51,-0.94,0.05
0.41,-0.91,0.10
-0.58,-0.88,0.12
2.59,-0.78,0.31
1.83,-0.65,0.50
0.42,-0.59,0.58
-2.42,-0.59,0.48
-0.92,-0.60,0.44
-0.24,-0.54,0.48
1.00,-0.45,0.60
-0.64,-0.34,0.67
0.18,-0.24,0.77
1.25,-0.06,0.96
1.75,0.15,1.20
1.96,0.37,1.45
-0.62,0.47,1.48
2.39,0.74,1.79
-1.18,1.08,2.01
-4.01,1.28,2.01
-1.38,1.34,1.96
0.80,1.36,1.94
0.80,1.35,1.90
-0.10,1.36,1.84
0.39,1.39,1.82
0.05,1.37,1.74
0.65,1.35,1.67
1.00,1.33,1.63
0.62,1.29,1.56
0.29,1.25,1.47
-0.78,1.14,1.29
0.41,1.01,1.13
0.71,1.03,1.13
3.73,1.23,1.41
2.20,1.39,1.59
0.72,1.50,1.66
-0.99,1.49,1.56
-7.84,1.22,0.98
-4.68,0.78,0.35
-162.79,-2.22,-8.19
-18.91,-2.48,-8.88
0.09,-2.47,-8.64
-1.59,-2.47,-8.46
0.44,-2.48,-8.23
2.15,-2.43,-7.88
1.87,-2.33,-7.51
0.55,-2.39,-7.34
-2.56,-2.41,-7.24
1.36,-2.36,-6.94
1.65,-2.24,-6.57
-2.06,-2.38,-6.58
1.77,-2.34,-6.29
1.73,-2.29,-5.99
0.35,-2.23,-5.74
-0.02,-2.19,-5.53
0.59,-2.12,-5.27
0.53,-2.04,-5.00
-0.14,-1.99,-4.80
0.75,-1.91,-4.55
0.16,-1.86,-4.34
-0.19,-1.82,-4.17
0.23,-1.79,-3.99
0.14,-1.72,-3.78
-0.10,-1.61,-3.55
-0.03,-1.50,-3.32
1.59,-1.42,-3.08
4.61,-1.21,-2.61
2.27,-0.88,-2.11
0.97,-0.62,-1.75
0.74,-0.37,-1.41
-4.28,-0.43,-1.56
-2.04,-0.76,-1.89
5.51,-1.31,-2.16
10.73,-1.40,-1.79
1.87,-1.51,-1.75
2.85,-1.55,-1.62
2.74,-1.58,-1.47
-0.18,-1.54,-1.37
5.58,-1.37,-0.95
1.66,-1.27,-0.73
0.88,-1.19,-0.57
0.27,-1.17,-0.50
1.02,-1.12,-0.38
1.54,-0.92,-0.10
-3.46,-0.95,-0.22
1.24,-0.90,-0.10
1.07,-0.82,0.04
1.29,-0.77,0.15
0.80,-0.74,0.23
1.07,-0.70,0.31
0.80,-0.69,0.37
-1.20,-0.77,0.25
-1.35,-0.81,0.18
2.05,-0.83,0.25
-2.00,-1.10,-0.08
-11.78,-1.78,-1.12
0.88,-2.21,-1.45
24.54,-3.44,-1.73
3.83,-3.24,-1.32
0.58,-3.20,-1.18
0.28,-3.12,-1.04
0.14,-3.09,-0.94
0.40,-3.05,-0.82
1.13,-2.97,-0.65
0.50,-2.92,-0.53
0.44,-2.82,-0.38
-1.70,-2.79,-0.37
-0.74,-2.74,-0.31
-0.02,-2.66,-0.20
0.52,-2.59,-0.08
-0.66,-2.56,-0.04
-3.45,-2.63,-0.20
4.39,-2.61,-0.01
2.51,-3.02,-0.29
-2.18,-3.38,-0.68
-1.00,-3.51,-0.80
0.61,-3.70,-0.91
-4.61,-3.94,-1.25
-2.85,-4.22,-1.55
-5.74,-4.46,-1.92
-3.89,-4.71,-2.20
-4.11,-5.19,-2.71
-8.28,-4.67,-2.39
-6.16,-3.05,-0.94
-4.32,-0.94,0.99
3.68,1.21,3.16
7.22,2.74,4.79
7.17,3.84,5.94
11.28,4.43,6.70
6.91,4.43,6.72
17.58,5.28,7.94
31.77,6.15,9.61
39.12,5.83,10.35
21.77,5.50,10.45
20.50,5.75,11.09
27.82,6.03,11.97
25.08,5.93,12.38
21.44,6.19,12.99
29.56,7.10,14.50
30.93,7.98,15.98
25.90,8.00,16.41
18.01,7.71,16.25
17.49,7.93,16.58
12.57,7.57,16.16
6.08,7.15,15.46
9.61,7.43,15.59
6.95,6.59,14.53
-8.13,4.35,11.65
-5.90,2.19,9.00
-15.19,-0.29,5.80
-10.42,-1.88,3.72
-9.96,-1.47,3.66
-6.58,-0.35,4.40
-1.35,0.50,5.03
-7.07,1.18,5.27
-0.91,0.92,4.81
-2.90,0.26,3.90
-8.79,0.89,4.07
-0.98,1.69,4.66
-0.12,2.06,4.83
2.00,2.47,5.11
5.11,2.86,5.47
6.13,3.28,5.89
7.99,3.69,6.34
10.85,3.73,6.52
6.20,3.65,6.42
9.86,3.85,6.71
7.38,3.96,6.84
8.12,4.23,7.13
11.26,5.17,8.17
15.55,5.71,8.93
8.32,5.51,8.72
7.25,6.04,9.17
5.67,6.65,9.64
4.08,7.65,10.41
9.17,9.01,11.66
21.82,9.81,12.77
10.90,8.75,11.68
5.48,6.86,9.63
4.13,5.78,8.40
6.07,5.09,7.63
6.23,4.90,7.40
12.18,5.00,7.65
11.09,4.99,7.74
20.51,4.59,7.79
15.98,3.06,6.60
12.19,1.86,5.63
12.77,1.73,5.77
18.95,1.66,6.16
24.05,1.64,6.77
36.14,2.15,8.30
48.33,2.81,10.35
36.98,3.11,11.61
45.41,4.21,13.89
73.33,6.03,17.78
72.89,7.84,21.51
73.18,9.33,24.85
77.83,11.12,28.55
67.89,12.59,31.47
55.26,13.39,33.24
49.98,14.39,34.93
47.78,15.60,36.72
38.16,16.52,37.81
40.77,17.33,38.87
16.48,16.91,37.87
4.28,16.28,36.26
2.89,15.77,34.73
3.18,15.51,33.52
1.42,15.25,32.26
3.99,14.94,31.06
3.26,14.44,29.69
3.15,14.40,28.78
6.57,14.35,28.02
6.05,14.28,27.23
7.79,14.62,26.92
9.75,14.75,26.47
9.72,14.57,25.74
8.89,14.45,25.05
11.69,14.61,24.74
11.39,14.51,24.17
10.40,14.36,23.54
12.13,14.31,23.08
10.01,13.94,22.24
8.05,13.77,21.57
7.10,13.90,21.16
12.21,14.62,21.52
8.81,14.57,20.99
6.76,14.40,20.28
6.62,14.60,19.96
10.68,14.92,19.89
9.79,14.66,19.24
8.65,14.01,18.19
7.37,13.15,16.92
5.78,12.20,15.55
10.61,11.87,15.00
13.43,10.90,13.94
