0.166,-0.791,-0.981,0.633
0.166,-0.742,-0.978,0.513
0.157,-0.691,-0.953,0.394
0.147,-0.645,-0.935,0.303
0.143,-0.603,-0.919,0.232
0.138,-0.561,-0.892,0.166
0.137,-0.519,-0.877,0.128
0.122,-0.487,-0.847,0.091
0.125,-0.451,-0.826,0.082
0.131,-0.426,-0.810,0.082
0.116,-0.399,-0.772,0.088
0.112,-0.366,-0.760,0.104
0.101,-0.343,-0.730,0.115
0.096,-0.321,-0.711,0.121
0.099,-0.300,-0.686,0.129
0.100,-0.282,-0.674,0.127
0.098,-0.263,-0.654,0.131
0.091,-0.242,-0.623,0.141
0.088,-0.226,-0.594,0.147
0.075,-0.222,-0.568,0.144
0.082,-0.199,-0.556,0.143
0.085,-0.182,-0.549,0.136
0.078,-0.170,-0.507,0.148
0.066,-0.163,-0.499,0.137
0.071,-0.162,-0.485,0.125
0.064,-0.141,-0.467,0.130
0.060,-0.134,-0.448,0.127
0.066,-0.126,-0.435,0.121
0.054,-0.121,-0.415,0.120
0.058,-0.113,-0.390,0.123
0.050,-0.108,-0.383,0.113
0.059,-0.107,-0.372,0.103
0.052,-0.103,-0.361,0.098
0.055,-0.095,-0.332,0.109
0.051,-0.094,-0.329,0.095
0.056,-0.093,-0.321,0.087
0.041,-0.086,-0.307,0.089
0.043,-0.084,-0.294,0.085
0.044,-0.078,-0.285,0.081
0.048,-0.071,-0.260,0.091
0.034,-0.072,-0.270,0.071
0.042,-0.073,-0.246,0.078
0.034,-0.068,-0.242,0.071
0.032,-0.066,-0.235,0.068
0.032,-0.071,-0.227,0.062
0.032,-0.061,-0.210,0.069
0.033,-0.058,-0.197,0.070
0.030,-0.067,-0.209,0.048
0.036,-0.052,-0.184,0.064
0.025,-0.052,-0.181,0.058
0.033,-0.055,-0.174,0.054
0.030,-0.055,-0.170,0.049
0.031,-0.052,-0.157,0.053
0.025,-0.050,-0.149,0.052
0.029,-0.056,-0.146,0.046
0.027,-0.053,-0.130,0.053
0.028,-0.055,-0.149,0.029
0.026,-0.049,-0.124,0.046
0.031,-0.051,-0.130,0.034
0.023,-0.046,-0.121,0.038
0.023,-0.048,-0.114,0.037
0.025,-0.048,-0.117,0.029
0.022,-0.051,-0.108,0.032
0.023,-0.055,-0.110,0.025
0.018,-0.045,-0.106,0.027
-0.000,-0.061,-0.080,0.049
0.018,-0.048,-0.109,0.013
0.028,-0.047,-0.079,0.036
0.018,-0.025,-0.080,0.038
0.021,-0.043,-0.076,0.029
0.022,-0.047,-0.071,0.029
0.018,-0.041,-0.063,0.031
